# BEGIN PLOT
XTwosidedTicks=1
YTwosidedTicks=1
Title=$W \rightarrow e \nu$ (MC) vs $W \rightarrow \ell \nu$ (data), dressed level
RatioPlotReference=/REF/ATLAS_2014_I1319490/d17-x01-y01
RatioPlot=1
LogY=1
LegendXPos=0.1
XLabel=$H_\text{T}$ [GeV]
YLabel=$\text{d}\sigma_{W + \geq 2j} / \text{d}H_\text{T}$
DrawOnly=/REF/ATLAS_2014_I1319490/d17-x01-y01 /home/iwsatlas1/scyboz/Work/Herwig/LHC-Matchbox-TTBA-FULL_LO.yoda/ATLAS_2014_I1319490/d17-x01-y01
LegendYPos=0.3
Legend=1
LeftMargin=1.5
# END PLOT

# BEGIN HISTO1D /REF/ATLAS_2014_I1319490/d17-x01-y01
ConnectBins=0
ErrorBars=1
Path=/REF/ATLAS_2014_I1319490/d17-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
1.100000e+02	1.200000e+02	7.927000e-03	2.406683e-03	2.406683e-03
1.200000e+02	1.300000e+02	7.604000e-02	1.572075e-02	1.572075e-02
1.300000e+02	1.400000e+02	2.633000e-01	4.167037e-02	4.167037e-02
1.400000e+02	1.500000e+02	6.310000e-01	8.199482e-02	8.199482e-02
1.500000e+02	1.600000e+02	9.008000e-01	1.061991e-01	1.061991e-01
1.600000e+02	1.700000e+02	9.500000e-01	1.035911e-01	1.035911e-01
1.700000e+02	1.800000e+02	8.889000e-01	9.087800e-02	9.087800e-02
1.800000e+02	1.900000e+02	8.095000e-01	7.753457e-02	7.753457e-02
1.900000e+02	2.000000e+02	7.332000e-01	6.619388e-02	6.619388e-02
2.000000e+02	2.200000e+02	6.149000e-01	5.340609e-02	5.340609e-02
2.200000e+02	2.400000e+02	4.788000e-01	4.112104e-02	4.112104e-02
2.400000e+02	2.600000e+02	3.740000e-01	3.236248e-02	3.236248e-02
2.600000e+02	2.800000e+02	2.948000e-01	2.546861e-02	2.546861e-02
2.800000e+02	3.000000e+02	2.318000e-01	1.964001e-02	1.964001e-02
3.000000e+02	3.200000e+02	1.860000e-01	1.599687e-02	1.599687e-02
3.200000e+02	3.400000e+02	1.489000e-01	1.320795e-02	1.320795e-02
3.400000e+02	3.600000e+02	1.177000e-01	1.044366e-02	1.044366e-02
3.600000e+02	3.800000e+02	9.688000e-02	8.452242e-03	8.452242e-03
3.800000e+02	4.000000e+02	7.914000e-02	7.078206e-03	7.078206e-03
